State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
SD,South Dakota,2016,November,12 month-ending,Number of Deaths,"7,904",100,0.0253036437,
SD,South Dakota,2016,December,12 month-ending,Number of Deaths,"7,945",100,0.0251730648,
SD,South Dakota,2017,January,12 month-ending,Number of Deaths,"8,046",100,0.0248570718,*Likely underreported due to incomplete data
SD,South Dakota,2017,February,12 month-ending,Number of Deaths,"8,136",100,0.0245821042,*Likely underreported due to incomplete data
SD,South Dakota,2017,March,12 month-ending,Number of Deaths,"8,192",100,0.0244140625,*Likely underreported due to incomplete data
SD,South Dakota,2017,April,12 month-ending,Number of Deaths,"8,157",100,0.0122594091,*Likely underreported due to incomplete data
SD,South Dakota,2017,May,12 month-ending,Number of Deaths,"8,170",100,0.0122399021,*Likely underreported due to incomplete data
SD,South Dakota,2015,January,12 month-ending,Number of Drug Overdose Deaths,60,100,0.038961039,
SD,South Dakota,2015,February,12 month-ending,Number of Drug Overdose Deaths,59,100,0.0390421655,
SD,South Dakota,2015,March,12 month-ending,Number of Drug Overdose Deaths,61,100,0.0388601036,
SD,South Dakota,2015,April,12 month-ending,Number of Drug Overdose Deaths,57,100,0.0516662361,
SD,South Dakota,2015,May,12 month-ending,Number of Drug Overdose Deaths,55,100,0.0515596803,
SD,South Dakota,2015,June,12 month-ending,Number of Drug Overdose Deaths,59,100,0.0509489237,
SD,South Dakota,2015,July,12 month-ending,Number of Drug Overdose Deaths,66,100,0.0632991518,
SD,South Dakota,2015,August,12 month-ending,Number of Drug Overdose Deaths,64,100,0.0633633253,
SD,South Dakota,2015,September,12 month-ending,Number of Drug Overdose Deaths,62,100,0.0503144654,
SD,South Dakota,2015,December,12 month-ending,Number of Drug Overdose Deaths,62,100,0.038003547,
SD,South Dakota,2016,January,12 month-ending,Number of Drug Overdose Deaths,63,100,0.0256640575,
SD,South Dakota,2016,February,12 month-ending,Number of Drug Overdose Deaths,65,100,0.0256016385,
SD,South Dakota,2016,March,12 month-ending,Number of Drug Overdose Deaths,66,100,0.0256443134,
SD,South Dakota,2016,April,12 month-ending,Number of Drug Overdose Deaths,70,100,0.0254874474,
SD,South Dakota,2016,May,12 month-ending,Number of Drug Overdose Deaths,70,100,0.0254388196,
SD,South Dakota,2016,June,12 month-ending,Number of Drug Overdose Deaths,68,100,0.0254582485,
SD,South Dakota,2016,July,12 month-ending,Number of Drug Overdose Deaths,63,100,0.0127502231,
SD,South Dakota,2016,August,12 month-ending,Number of Drug Overdose Deaths,65,100,0.0254161901,
SD,South Dakota,2016,September,12 month-ending,Number of Drug Overdose Deaths,70,100,0.0256147541,
SD,South Dakota,2016,October,12 month-ending,Number of Drug Overdose Deaths,69,100,0.0255623722,
SD,South Dakota,2016,November,12 month-ending,Number of Drug Overdose Deaths,71,100,0.0253036437,
SD,South Dakota,2016,December,12 month-ending,Number of Drug Overdose Deaths,69,100,0.0251730648,
SD,South Dakota,2017,January,12 month-ending,Number of Drug Overdose Deaths,75,100,0.0248570718,*Likely underreported due to incomplete data
SD,South Dakota,2017,February,12 month-ending,Number of Drug Overdose Deaths,74,100,0.0245821042,*Likely underreported due to incomplete data
SD,South Dakota,2017,March,12 month-ending,Number of Drug Overdose Deaths,70,100,0.0244140625,*Likely underreported due to incomplete data
SD,South Dakota,2017,April,12 month-ending,Number of Drug Overdose Deaths,70,100,0.0122594091,*Likely underreported due to incomplete data
SD,South Dakota,2017,May,12 month-ending,Number of Drug Overdose Deaths,75,100,0.0122399021,*Likely underreported due to incomplete data
TN,Tennessee,2015,January,12 month-ending,Number of Deaths,"68,744",100,0.1643779821,
TN,Tennessee,2015,February,12 month-ending,Number of Deaths,"69,161",100,0.1749540926,
TN,Tennessee,2015,March,12 month-ending,Number of Deaths,"69,559",100,0.176828304,
TN,Tennessee,2015,April,12 month-ending,Number of Deaths,"69,550",100,0.1826024443,
TN,Tennessee,2015,May,12 month-ending,Number of Deaths,"69,611",100,0.1824424301,
TN,Tennessee,2015,June,12 month-ending,Number of Deaths,"69,812",100,0.1761874749,
TN,Tennessee,2015,July,12 month-ending,Number of Deaths,"70,091",100,0.1897533207,
TN,Tennessee,2015,August,12 month-ending,Number of Deaths,"70,246",100,0.2021467415,
TN,Tennessee,2015,September,12 month-ending,Number of Deaths,"70,350",100,0.2160625444,
TN,Tennessee,2015,October,12 month-ending,Number of Deaths,"70,607",100,0.2379367485,
TN,Tennessee,2015,November,12 month-ending,Number of Deaths,"70,639",100,0.2519854471,
TN,Tennessee,2015,December,12 month-ending,Number of Deaths,"70,237",100,0.2904452069,
TN,Tennessee,2016,January,12 month-ending,Number of Deaths,"69,729",100,0.2939953248,
TN,Tennessee,2016,February,12 month-ending,Number of Deaths,"69,746",100,0.283887248,
TN,Tennessee,2016,March,12 month-ending,Number of Deaths,"69,856",100,0.2848717361,
TN,Tennessee,2016,April,12 month-ending,Number of Deaths,"70,136",100,0.2780312536,
TN,Tennessee,2016,May,12 month-ending,Number of Deaths,"70,208",100,0.2706244303,
TN,Tennessee,2016,June,12 month-ending,Number of Deaths,"70,390",100,0.2628214235,
TN,Tennessee,2016,July,12 month-ending,Number of Deaths,"70,501",100,0.2538971078,
TN,Tennessee,2016,August,12 month-ending,Number of Deaths,"70,716",100,0.2418123197,
TN,Tennessee,2016,September,12 month-ending,Number of Deaths,"70,720",100,0.2191742081,
TN,Tennessee,2016,October,12 month-ending,Number of Deaths,"70,978",100,0.1873820057,
TN,Tennessee,2016,November,12 month-ending,Number of Deaths,"71,017",100,0.1915034428,
TN,Tennessee,2016,December,12 month-ending,Number of Deaths,"71,508",100,0.1482351625,
TN,Tennessee,2017,January,12 month-ending,Number of Deaths,"71,822",100,0.171256718,*Likely underreported due to incomplete data
TN,Tennessee,2017,February,12 month-ending,Number of Deaths,"71,891",100,0.2183861679,*Likely underreported due to incomplete data
TN,Tennessee,2017,March,12 month-ending,Number of Deaths,"72,251",100,0.3044940554,*Likely underreported due to incomplete data
TN,Tennessee,2017,April,12 month-ending,Number of Deaths,"72,422",100,0.417000359,*Likely underreported due to incomplete data
TN,Tennessee,2017,May,12 month-ending,Number of Deaths,"72,452",100,0.6707889361,*Likely underreported due to incomplete data
TN,Tennessee,2015,January,12 month-ending,Number of Drug Overdose Deaths,"1,296",100,0.1643779821,
TN,Tennessee,2015,February,12 month-ending,Number of Drug Overdose Deaths,"1,278",100,0.1749540926,
TN,Tennessee,2015,March,12 month-ending,Number of Drug Overdose Deaths,"1,311",100,0.176828304,
TN,Tennessee,2015,April,12 month-ending,Number of Drug Overdose Deaths,"1,302",100,0.1826024443,
TN,Tennessee,2015,May,12 month-ending,Number of Drug Overdose Deaths,"1,331",100,0.1824424301,
TN,Tennessee,2015,June,12 month-ending,Number of Drug Overdose Deaths,"1,349",100,0.1761874749,
TN,Tennessee,2015,July,12 month-ending,Number of Drug Overdose Deaths,"1,375",100,0.1897533207,
TN,Tennessee,2015,August,12 month-ending,Number of Drug Overdose Deaths,"1,388",100,0.2021467415,
TN,Tennessee,2015,September,12 month-ending,Number of Drug Overdose Deaths,"1,412",100,0.2160625444,
TN,Tennessee,2015,October,12 month-ending,Number of Drug Overdose Deaths,"1,440",100,0.2379367485,
TN,Tennessee,2015,November,12 month-ending,Number of Drug Overdose Deaths,"1,430",100,0.2519854471,
TN,Tennessee,2015,December,12 month-ending,Number of Drug Overdose Deaths,"1,455",100,0.2904452069,
TN,Tennessee,2016,January,12 month-ending,Number of Drug Overdose Deaths,"1,488",100,0.2939953248,
TN,Tennessee,2016,February,12 month-ending,Number of Drug Overdose Deaths,"1,515",100,0.283887248,
TN,Tennessee,2016,March,12 month-ending,Number of Drug Overdose Deaths,"1,502",100,0.2848717361,
TN,Tennessee,2016,April,12 month-ending,Number of Drug Overdose Deaths,"1,510",100,0.2780312536,
TN,Tennessee,2016,May,12 month-ending,Number of Drug Overdose Deaths,"1,525",100,0.2706244303,
TN,Tennessee,2016,June,12 month-ending,Number of Drug Overdose Deaths,"1,515",100,0.2628214235,
TN,Tennessee,2016,July,12 month-ending,Number of Drug Overdose Deaths,"1,552",100,0.2538971078,
TN,Tennessee,2016,August,12 month-ending,Number of Drug Overdose Deaths,"1,579",100,0.2418123197,
TN,Tennessee,2016,September,12 month-ending,Number of Drug Overdose Deaths,"1,585",100,0.2191742081,
TN,Tennessee,2016,October,12 month-ending,Number of Drug Overdose Deaths,"1,589",100,0.1873820057,
TN,Tennessee,2016,November,12 month-ending,Number of Drug Overdose Deaths,"1,629",100,0.1915034428,
TN,Tennessee,2016,December,12 month-ending,Number of Drug Overdose Deaths,"1,643",100,0.1482351625,
TN,Tennessee,2017,January,12 month-ending,Number of Drug Overdose Deaths,"1,640",100,0.171256718,*Likely underreported due to incomplete data
TN,Tennessee,2017,February,12 month-ending,Number of Drug Overdose Deaths,"1,642",100,0.2183861679,*Likely underreported due to incomplete data
TN,Tennessee,2017,March,12 month-ending,Number of Drug Overdose Deaths,"1,657",100,0.3044940554,*Likely underreported due to incomplete data
TN,Tennessee,2017,April,12 month-ending,Number of Drug Overdose Deaths,"1,655",100,0.417000359,*Likely underreported due to incomplete data
TN,Tennessee,2017,May,12 month-ending,Number of Drug Overdose Deaths,"1,599",100,0.6707889361,*Likely underreported due to incomplete data
TX,Texas,2015,January,12 month-ending,Number of Deaths,"187,532",100,0.1839686027,
TX,Texas,2015,February,12 month-ending,Number of Deaths,"188,094",100,0.185013876,
TX,Texas,2015,March,12 month-ending,Number of Deaths,"188,941",100,0.1815381521,
TX,Texas,2015,April,12 month-ending,Number of Deaths,"189,620",100,0.1782512393,
TX,Texas,2015,May,12 month-ending,Number of Deaths,"190,366",100,0.1770274104,
TX,Texas,2015,June,12 month-ending,Number of Deaths,"190,805",100,0.171903252,
TX,Texas,2015,July,12 month-ending,Number of Deaths,"191,726",100,0.1731637858,
TX,Texas,2015,August,12 month-ending,Number of Deaths,"192,231",100,0.1737492912,
TX,Texas,2015,September,12 month-ending,Number of Deaths,"192,514",100,0.177129975,
TX,Texas,2015,October,12 month-ending,Number of Deaths,"192,890",100,0.174192545,
TX,Texas,2015,November,12 month-ending,Number of Deaths,"192,655",100,0.1712906491,
TX,Texas,2015,December,12 month-ending,Number of Deaths,"192,423",100,0.177733431,
TX,Texas,2016,January,12 month-ending,Number of Deaths,"190,545",100,0.1658400903,
TX,Texas,2016,February,12 month-ending,Number of Deaths,"191,129",100,0.159578086,
TX,Texas,2016,March,12 month-ending,Number of Deaths,"190,920",100,0.1550387597,
TX,Texas,2016,April,12 month-ending,Number of Deaths,"191,243",100,0.1584371716,
TX,Texas,2016,May,12 month-ending,Number of Deaths,"191,350",100,0.1557355631,
TX,Texas,2016,June,12 month-ending,Number of Deaths,"191,874",100,0.1547890803,
TX,Texas,2016,July,12 month-ending,Number of Deaths,"192,227",100,0.1435802463,
TX,Texas,2016,August,12 month-ending,Number of Deaths,"192,782",100,0.1426481725,
TX,Texas,2016,September,12 month-ending,Number of Deaths,"193,409",100,0.1333960674,
TX,Texas,2016,October,12 month-ending,Number of Deaths,"193,953",100,0.1299283847,
TX,Texas,2016,November,12 month-ending,Number of Deaths,"194,405",100,0.116252154,
TX,Texas,2016,December,12 month-ending,Number of Deaths,"194,846",100,0.0959732301,
TX,Texas,2017,January,12 month-ending,Number of Deaths,"195,736",100,0.0975804144,*Likely underreported due to incomplete data
TX,Texas,2017,February,12 month-ending,Number of Deaths,"195,994",100,0.1015337204,*Likely underreported due to incomplete data
TX,Texas,2017,March,12 month-ending,Number of Deaths,"196,661",100,0.1118676301,*Likely underreported due to incomplete data
TX,Texas,2017,April,12 month-ending,Number of Deaths,"196,747",100,0.1174096683,*Likely underreported due to incomplete data
TX,Texas,2017,May,12 month-ending,Number of Deaths,"197,062",100,0.1299083537,*Likely underreported due to incomplete data
TX,Texas,2015,January,12 month-ending,Number of Drug Overdose Deaths,"2,577",100,0.1839686027,
TX,Texas,2015,February,12 month-ending,Number of Drug Overdose Deaths,"2,520",100,0.185013876,
TX,Texas,2015,March,12 month-ending,Number of Drug Overdose Deaths,"2,544",100,0.1815381521,
TX,Texas,2015,April,12 month-ending,Number of Drug Overdose Deaths,"2,533",100,0.1782512393,
TX,Texas,2015,May,12 month-ending,Number of Drug Overdose Deaths,"2,539",100,0.1770274104,
TX,Texas,2015,June,12 month-ending,Number of Drug Overdose Deaths,"2,517",100,0.171903252,
TX,Texas,2015,July,12 month-ending,Number of Drug Overdose Deaths,"2,564",100,0.1731637858,
TX,Texas,2015,August,12 month-ending,Number of Drug Overdose Deaths,"2,590",100,0.1737492912,
TX,Texas,2015,September,12 month-ending,Number of Drug Overdose Deaths,"2,615",100,0.177129975,
TX,Texas,2015,October,12 month-ending,Number of Drug Overdose Deaths,"2,625",100,0.174192545,
TX,Texas,2015,November,12 month-ending,Number of Drug Overdose Deaths,"2,591",100,0.1712906491,
TX,Texas,2015,December,12 month-ending,Number of Drug Overdose Deaths,"2,579",100,0.177733431,
TX,Texas,2016,January,12 month-ending,Number of Drug Overdose Deaths,"2,593",100,0.1658400903,
TX,Texas,2016,February,12 month-ending,Number of Drug Overdose Deaths,"2,646",100,0.159578086,
TX,Texas,2016,March,12 month-ending,Number of Drug Overdose Deaths,"2,647",100,0.1550387597,
TX,Texas,2016,April,12 month-ending,Number of Drug Overdose Deaths,"2,692",100,0.1584371716,
TX,Texas,2016,May,12 month-ending,Number of Drug Overdose Deaths,"2,705",100,0.1557355631,
TX,Texas,2016,June,12 month-ending,Number of Drug Overdose Deaths,"2,736",100,0.1547890803,
TX,Texas,2016,July,12 month-ending,Number of Drug Overdose Deaths,"2,744",100,0.1435802463,
TX,Texas,2016,August,12 month-ending,Number of Drug Overdose Deaths,"2,756",100,0.1426481725,
TX,Texas,2016,September,12 month-ending,Number of Drug Overdose Deaths,"2,780",100,0.1333960674,
TX,Texas,2016,October,12 month-ending,Number of Drug Overdose Deaths,"2,768",100,0.1299283847,
TX,Texas,2016,November,12 month-ending,Number of Drug Overdose Deaths,"2,797",100,0.116252154,
TX,Texas,2016,December,12 month-ending,Number of Drug Overdose Deaths,"2,844",100,0.0959732301,
TX,Texas,2017,January,12 month-ending,Number of Drug Overdose Deaths,"2,840",100,0.0975804144,*Likely underreported due to incomplete data
TX,Texas,2017,February,12 month-ending,Number of Drug Overdose Deaths,"2,840",100,0.1015337204,*Likely underreported due to incomplete data
TX,Texas,2017,March,12 month-ending,Number of Drug Overdose Deaths,"2,839",100,0.1118676301,*Likely underreported due to incomplete data
TX,Texas,2017,April,12 month-ending,Number of Drug Overdose Deaths,"2,818",100,0.1174096683,*Likely underreported due to incomplete data
TX,Texas,2017,May,12 month-ending,Number of Drug Overdose Deaths,"2,844",100,0.1299083537,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Cocaine (T40.5),"5,496",100,0.143178356,
US,United States,2015,February,12 month-ending,Cocaine (T40.5),"5,592",100,0.1460027986,
US,United States,2015,March,12 month-ending,Cocaine (T40.5),"5,729",100,0.1450007902,
US,United States,2015,April,12 month-ending,Cocaine (T40.5),"5,908",100,0.1464541162,
US,United States,2015,May,12 month-ending,Cocaine (T40.5),"5,987",100,0.1461966091,
US,United States,2015,June,12 month-ending,Cocaine (T40.5),"6,022",100,0.1473940423,
US,United States,2015,July,12 month-ending,Cocaine (T40.5),"6,150",100,0.1479344473,
US,United States,2015,August,12 month-ending,Cocaine (T40.5),"6,287",100,0.1487198837,
US,United States,2015,September,12 month-ending,Cocaine (T40.5),"6,437",100,0.1507401355,
US,United States,2015,October,12 month-ending,Cocaine (T40.5),"6,590",100,0.152932146,
US,United States,2015,November,12 month-ending,Cocaine (T40.5),"6,720",100,0.1523933677,
US,United States,2015,December,12 month-ending,Cocaine (T40.5),"6,841",100,0.1532265126,
US,United States,2016,January,12 month-ending,Cocaine (T40.5),"6,988",100,0.150260371,
US,United States,2016,February,12 month-ending,Cocaine (T40.5),"7,151",100,0.146465398,
US,United States,2016,March,12 month-ending,Cocaine (T40.5),"7,359",100,0.1468245718,
US,United States,2016,April,12 month-ending,Cocaine (T40.5),"7,610",100,0.1473381027,
US,United States,2016,May,12 month-ending,Cocaine (T40.5),"7,849",100,0.1497618734,
US,United States,2016,June,12 month-ending,Cocaine (T40.5),"8,126",100,0.1502863414,
US,United States,2016,July,12 month-ending,Cocaine (T40.5),"8,526",100,0.1521646771,
US,United States,2016,August,12 month-ending,Cocaine (T40.5),"8,882",100,0.1546174148,
US,United States,2016,September,12 month-ending,Cocaine (T40.5),"9,281",100,0.1541418597,
US,United States,2016,October,12 month-ending,Cocaine (T40.5),"9,663",100,0.1537250829,
US,United States,2016,November,12 month-ending,Cocaine (T40.5),"10,086",100,0.1516907965,
US,United States,2016,December,12 month-ending,Cocaine (T40.5),"10,504",100,0.147853954,
US,United States,2017,January,12 month-ending,Cocaine (T40.5),"10,927",100,0.1706655487,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Cocaine (T40.5),"11,202",100,0.1951634413,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,Cocaine (T40.5),"11,471",100,0.2250969398,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Cocaine (T40.5),"11,745",100,0.2586896178,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Cocaine (T40.5),"11,959",100,0.3051981074,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Heroin (T40.1),"10,788",100,0.143178356,
US,United States,2015,February,12 month-ending,Heroin (T40.1),"11,002",100,0.1460027986,
US,United States,2015,March,12 month-ending,Heroin (T40.1),"11,167",100,0.1450007902,
US,United States,2015,April,12 month-ending,Heroin (T40.1),"11,471",100,0.1464541162,
US,United States,2015,May,12 month-ending,Heroin (T40.1),"11,675",100,0.1461966091,
US,United States,2015,June,12 month-ending,Heroin (T40.1),"11,805",100,0.1473940423,
US,United States,2015,July,12 month-ending,Heroin (T40.1),"11,985",100,0.1479344473,
US,United States,2015,August,12 month-ending,Heroin (T40.1),"12,201",100,0.1487198837,
US,United States,2015,September,12 month-ending,Heroin (T40.1),"12,527",100,0.1507401355,
US,United States,2015,October,12 month-ending,Heroin (T40.1),"12,700",100,0.152932146,
US,United States,2015,November,12 month-ending,Heroin (T40.1),"12,972",100,0.1523933677,
US,United States,2015,December,12 month-ending,Heroin (T40.1),"13,051",100,0.1532265126,
US,United States,2016,January,12 month-ending,Heroin (T40.1),"13,222",100,0.150260371,
US,United States,2016,February,12 month-ending,Heroin (T40.1),"13,482",100,0.146465398,
US,United States,2016,March,12 month-ending,Heroin (T40.1),"13,774",100,0.1468245718,
US,United States,2016,April,12 month-ending,Heroin (T40.1),"14,019",100,0.1473381027,
US,United States,2016,May,12 month-ending,Heroin (T40.1),"14,178",100,0.1497618734,
US,United States,2016,June,12 month-ending,Heroin (T40.1),"14,422",100,0.1502863414,
US,United States,2016,July,12 month-ending,Heroin (T40.1),"14,695",100,0.1521646771,
US,United States,2016,August,12 month-ending,Heroin (T40.1),"14,878",100,0.1546174148,
US,United States,2016,September,12 month-ending,Heroin (T40.1),"14,934",100,0.1541418597,
US,United States,2016,October,12 month-ending,Heroin (T40.1),"15,013",100,0.1537250829,
US,United States,2016,November,12 month-ending,Heroin (T40.1),"15,173",100,0.1516907965,
US,United States,2016,December,12 month-ending,Heroin (T40.1),"15,589",100,0.147853954,
US,United States,2017,January,12 month-ending,Heroin (T40.1),"15,794",100,0.1706655487,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Heroin (T40.1),"15,793",100,0.1951634413,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,Heroin (T40.1),"15,718",100,0.2250969398,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Heroin (T40.1),"15,574",100,0.2586896178,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Heroin (T40.1),"15,525",100,0.3051981074,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Methadone (T40.3),"3,413",100,0.143178356,
US,United States,2015,February,12 month-ending,Methadone (T40.3),"3,372",100,0.1460027986,
US,United States,2015,March,12 month-ending,Methadone (T40.3),"3,387",100,0.1450007902,
US,United States,2015,April,12 month-ending,Methadone (T40.3),"3,401",100,0.1464541162,
US,United States,2015,May,12 month-ending,Methadone (T40.3),"3,421",100,0.1461966091,
US,United States,2015,June,12 month-ending,Methadone (T40.3),"3,392",100,0.1473940423,
US,United States,2015,July,12 month-ending,Methadone (T40.3),"3,341",100,0.1479344473,
US,United States,2015,August,12 month-ending,Methadone (T40.3),"3,345",100,0.1487198837,
US,United States,2015,September,12 month-ending,Methadone (T40.3),"3,393",100,0.1507401355,
US,United States,2015,October,12 month-ending,Methadone (T40.3),"3,385",100,0.152932146,
US,United States,2015,November,12 month-ending,Methadone (T40.3),"3,331",100,0.1523933677,
US,United States,2015,December,12 month-ending,Methadone (T40.3),"3,309",100,0.1532265126,
US,United States,2016,January,12 month-ending,Methadone (T40.3),"3,277",100,0.150260371,
US,United States,2016,February,12 month-ending,Methadone (T40.3),"3,293",100,0.146465398,
US,United States,2016,March,12 month-ending,Methadone (T40.3),"3,286",100,0.1468245718,
US,United States,2016,April,12 month-ending,Methadone (T40.3),"3,327",100,0.1473381027,
US,United States,2016,May,12 month-ending,Methadone (T40.3),"3,299",100,0.1497618734,
US,United States,2016,June,12 month-ending,Methadone (T40.3),"3,356",100,0.1502863414,
US,United States,2016,July,12 month-ending,Methadone (T40.3),"3,395",100,0.1521646771,
US,United States,2016,August,12 month-ending,Methadone (T40.3),"3,396",100,0.1546174148,
US,United States,2016,September,12 month-ending,Methadone (T40.3),"3,344",100,0.1541418597,
US,United States,2016,October,12 month-ending,Methadone (T40.3),"3,351",100,0.1537250829,
US,United States,2016,November,12 month-ending,Methadone (T40.3),"3,380",100,0.1516907965,
US,United States,2016,December,12 month-ending,Methadone (T40.3),"3,400",100,0.147853954,
US,United States,2017,January,12 month-ending,Methadone (T40.3),"3,380",100,0.1706655487,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Methadone (T40.3),"3,330",100,0.1951634413,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,Methadone (T40.3),"3,306",100,0.2250969398,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Methadone (T40.3),"3,234",100,0.2586896178,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Methadone (T40.3),"3,192",100,0.3051981074,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),"12,269",100,0.143178356,
US,United States,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),"12,237",100,0.1460027986,
US,United States,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),"12,267",100,0.1450007902,
US,United States,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),"12,356",100,0.1464541162,
US,United States,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),"12,474",100,0.1461966091,
US,United States,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),"12,555",100,0.1473940423,
US,United States,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),"12,574",100,0.1479344473,
US,United States,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),"12,649",100,0.1487198837,
US,United States,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),"12,707",100,0.1507401355,
US,United States,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),"12,773",100,0.152932146,
US,United States,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),"12,737",100,0.1523933677,
US,United States,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),"12,747",100,0.1532265126,
US,United States,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),"12,729",100,0.150260371,
US,United States,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),"12,880",100,0.146465398,
US,United States,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),"13,059",100,0.1468245718,
US,United States,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),"13,273",100,0.1473381027,
US,United States,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),"13,363",100,0.1497618734,
US,United States,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),"13,537",100,0.1502863414,
US,United States,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),"13,707",100,0.1521646771,
US,United States,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),"13,842",100,0.1546174148,
US,United States,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),"13,944",100,0.1541418597,
US,United States,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,094",100,0.1537250829,
US,United States,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,298",100,0.1516907965,
US,United States,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,575",100,0.147853954,
US,United States,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,724",100,0.1706655487,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,707",100,0.1951634413,*Likely underreported due to incomplete data
US,United States,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,647",100,0.2250969398,*Likely underreported due to incomplete data
US,United States,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,598",100,0.2586896178,*Likely underreported due to incomplete data
US,United States,2017,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),"14,595",100,0.3051981074,*Likely underreported due to incomplete data
US,United States,2015,January,12 month-ending,Number of Deaths,"2,653,334",100,0.143178356,
US,United States,2015,February,12 month-ending,Number of Deaths,"2,668,442",100,0.1460027986,
US,United States,2015,March,12 month-ending,Number of Deaths,"2,682,744",100,0.1450007902,
US,United States,2015,April,12 month-ending,Number of Deaths,"2,691,628",100,0.1464541162,
US,United States,2015,May,12 month-ending,Number of Deaths,"2,698,421",100,0.1461966091,
US,United States,2015,June,12 month-ending,Number of Deaths,"2,704,994",100,0.1473940423,
US,United States,2015,July,12 month-ending,Number of Deaths,"2,712,688",100,0.1479344473,
US,United States,2015,August,12 month-ending,Number of Deaths,"2,719,206",100,0.1487198837,
US,United States,2015,September,12 month-ending,Number of Deaths,"2,723,893",100,0.1507401355,
US,United States,2015,October,12 month-ending,Number of Deaths,"2,729,315",100,0.152932146,
US,United States,2015,November,12 month-ending,Number of Deaths,"2,727,809",100,0.1523933677,
US,United States,2015,December,12 month-ending,Number of Deaths,"2,718,198",100,0.1532265126,
US,United States,2016,January,12 month-ending,Number of Deaths,"2,698,649",100,0.150260371,
US,United States,2016,February,12 month-ending,Number of Deaths,"2,701,662",100,0.146465398,
US,United States,2016,March,12 month-ending,Number of Deaths,"2,703,226",100,0.1468245718,
US,United States,2016,April,12 month-ending,Number of Deaths,"2,706,021",100,0.1473381027,
US,United States,2016,June,12 month-ending,Number of Deaths,"2,708,829",100,0.1502863414,
US,United States,2016,July,12 month-ending,Number of Deaths,"2,711,536",100,0.1521646771,
US,United States,2016,August,12 month-ending,Number of Deaths,"2,717,029",100,0.1546174148,
US,United States,2016,September,12 month-ending,Number of Deaths,"2,721,519",100,0.1541418597,
US,United States,2016,October,12 month-ending,Number of Deaths,"2,726,946",100,0.1537250829,
US,United States,2016,November,12 month-ending,Number of Deaths,"2,734,510",100,0.1516907965,
US,United States,2016,December,12 month-ending,Number of Deaths,"2,750,011",100,0.147853954,
US,United States,2017,January,12 month-ending,Number of Deaths,"2,766,815",100,0.1706655487,*Likely underreported due to incomplete data
US,United States,2017,February,12 month-ending,Number of Deaths,"2,769,986",100,0.1951634413,*Likely underreported due to incomplete data
